conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.34382E+18,Wed Dec 30 00:22:13 +0000 2020,10,@kamarul14 Bengong.. 18 org tu kna sterika 3/4 kali soghang muka dada ponggong n kemaluan oleh kluarga Aruah Zulfarhan then maaf kan lah bg peluang hidup n bertaubat.. QISAS paling adil..,1.34408E+18,,kamarul14,in,"Kuala Lumpur City, Kuala Lumpu",0,2,0,https://x.com/MrcberryMohamed/status/1344076289175502851,255323903,MrcberryMohamed
1.34382E+18,Tue Dec 29 09:45:34 +0000 2020,4,@kamarul14 Gantung sampai mati memang layak untuk manusia yg perangai mengalahkan iblis ni... Tolak tepi soal family individu tu sendiri perangai bangsat senang² cabut nyawa anak orang lain...,1.34386E+18,,kamarul14,in,Kingdom of Rohan,0,0,0,https://x.com/Shahfarhan25/status/1343855673772109825,1.33266E+18,Shahfarhan25
1.34382E+18,Tue Dec 29 10:43:53 +0000 2020,4,@kamarul14 justice for arwah,1.34387E+18,,kamarul14,en,"Narathiwat, Thailand",0,0,0,https://x.com/nasaiesamosorn/status/1343870347246891008,327522118,nasaiesamosorn
1.91146E+18,Sun Apr 13 16:34:17 +0000 2025,67,Who would have thought cardiac drug digoxin can kill senescent lung #cancer cells? Well it can. Also #ivermectin can sensitize cells to immune killing. But we ignore this. $NWBO is being ignored. We need to stop the detractors and support brave voices like @SabinehazanMD https://t.co/1xwFLdj8MU,1.91146E+18,https://pbs.twimg.com/media/GobckJuWkAAmRWG.png,,en,"San Diego, California",1,4,12,https://x.com/RBioceutics/status/1911457928491438337,1.83338E+18,RBioceutics
1.34382E+18,Tue Dec 29 07:28:57 +0000 2020,2,@kamarul14 https://t.co/CgoVD91PGs,1.34382E+18,https://pbs.twimg.com/tweet_video_thumb/EqY2Vl_UcAAQA7P.jpg,kamarul14,qme,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",0,0,0,https://x.com/fiezashukri90/status/1343821291715883008,231384428,fiezashukri90
1.34382E+18,Tue Dec 29 10:00:44 +0000 2020,2,@kamarul14 Ya allah kejamnyaaa,1.34386E+18,,kamarul14,in,Changlun,0,0,0,https://x.com/Anashima7/status/1343859487480811523,1.14499E+18,Anashima7
1.34382E+18,Tue Dec 29 10:51:33 +0000 2020,2,@kamarul14 Anak kawan cikgu sekolah aku ni. Alfatihah (dibaca),1.34387E+18,,kamarul14,in,out and about,0,0,0,https://x.com/reenqlsy/status/1343872276257677312,8.72326E+17,reenqlsy
1.34382E+18,Tue Dec 29 13:35:31 +0000 2020,2,@kamarul14 TPP Julia Ibrahim....hmmm siaplah OKT....,1.34391E+18,,kamarul14,in,,0,1,0,https://x.com/imrant007/status/1343913541112193024,9.63761E+17,imrant007
1.34382E+18,Wed Dec 30 00:57:37 +0000 2020,2,@kamarul14 Maksudnya mangsa meninggal bukan dibunuh? Sorry kurang jelas perenggan kedua tu. https://t.co/3ebIBTUTe3,1.34409E+18,https://pbs.twimg.com/media/EqcmW62U8AInJEc.jpg,kamarul14,in,"Johor Bahru, Johor",0,3,0,https://x.com/dhiyaafie/status/1344085198565068800,4184055795,dhiyaafie
1.34382E+18,Wed Dec 30 08:42:12 +0000 2020,2,@kamarul14 Semoga ada sinar 2021 kepada keluarga arwah Zulfarhan..,1.3442E+18,,kamarul14,in,,0,0,0,https://x.com/kakakezza/status/1344202113711161345,184444389,kakakezza
1.34382E+18,Tue Dec 29 11:45:43 +0000 2020,0,@kamarul14 Ambil iktibar pada kita. Setiap perbuat dan tindak tanduk kita tidak berlebih-lebihan. Semoga yang telah pergi dan bakal dihukum diberi ampun dosa oleh Allah.,1.34389E+18,,kamarul14,in,ڤهڠ,0,0,0,https://x.com/ilmaR_naifoS/status/1343885910677450753,108874899,ilmaR_naifoS
1.34382E+18,Tue Dec 29 12:27:01 +0000 2020,0,@kamarul14 Possibility utk turun charge to 304?,1.3439E+18,,kamarul14,in,,0,0,0,https://x.com/MikeyHuhu/status/1343896300178173954,236026330,MikeyHuhu
1.34382E+18,Tue Dec 29 14:35:01 +0000 2020,0,@kamarul14 Kasi gantung,1.34393E+18,,kamarul14,in,Taiping,0,0,0,https://x.com/razifxx_/status/1343928515830243328,8.68433E+17,razifxx_
1.34382E+18,Tue Dec 29 17:14:54 +0000 2020,0,@kamarul14 Alhamdulillah. Allahu akbar,1.34397E+18,,kamarul14,in,,0,0,0,https://x.com/FidoeDidoe/status/1343968748688920576,2250799700,FidoeDidoe
1.34382E+18,Wed Dec 30 00:32:26 +0000 2020,0,@kamarul14 #The moral of the story jangan ambil2 undang2 di tangan sendiri... ️,1.34408E+18,,kamarul14,in,Malaysia 🇲🇾,0,0,0,https://x.com/donnylily/status/1344078859898028032,3143400332,donnylily
1.34382E+18,Wed Dec 30 02:25:33 +0000 2020,0,@kamarul14 Tak terbayangkan kesakitan beliau sebelum meninggalkan dunia.,1.34411E+18,,kamarul14,in,Amphoe Sg Kolok.Thailand ,0,0,0,https://x.com/AemyMakhtar/status/1344107326353993728,52392304,AemyMakhtar
1.34382E+18,Wed Dec 30 03:49:54 +0000 2020,0,@kamarul14 Mudah kita simpulkan bahawa kecederaan akibat perbuatan buli tersebut telah membawa maut kepada mangsa. Ini jelas menunjukkan si pelaku memang bersalah melakukan perbuatan buli tersebut. Wallahu A'lam. La haula Wala quwwata illa bilLah. Mahkamah Allah menunggu di depan sana.,1.34413E+18,,kamarul14,in,,0,0,0,https://x.com/kuhisyam/status/1344128553147744258,288619739,kuhisyam
1.34382E+18,Wed Dec 30 09:03:41 +0000 2020,0,@kamarul14 Sir.. boleh saya tahu apa beza pendakwa raya dan timbalan pendakwa raya? Siapakah org yg memegang jawatan tersebut adalah dari AGC semuanya ? Adakah pendakwa raya tu adalah seorang peguam juga pada asalnya dan boleh menjadi peguam bela pada OKT lain ?,1.34421E+18,,kamarul14,in,Malaysia,0,0,0,https://x.com/hsceria_/status/1344207518009077760,3269077410,hsceria_
1.34382E+18,Thu Dec 31 06:58:44 +0000 2020,0,@kamarul14 Apakah punca dia dibuli?,1.34454E+18,,kamarul14,in,,0,0,0,https://x.com/ZulkifliJamalu3/status/1344538464520339460,1.17434E+18,ZulkifliJamalu3
1.0882E+18,Thu Jan 24 10:35:12 +0000 2019,77,@asrulmm @adibahnoor Tenang senang dan lenang ke hidup bila dah bunuh org eh?,1.08838E+18,,asrulmm,in,Hogwarts,0,1,8,https://x.com/KhadijahSuhaimy/status/1088384717181734913,350065881,KhadijahSuhaimy
1.0882E+18,Thu Jan 24 04:07:39 +0000 2019,8,@asrulmm Tak salah aku hakim dh ketuk tukul jatuhkan hukuman ke belum lagi?,1.08829E+18,,asrulmm,in,,0,1,0,https://x.com/mhdfdllh/status/1088287189358698496,3276672601,mhdfdllh
1.0882E+18,Thu Jan 24 04:42:19 +0000 2019,4,@asrulmm @PDRMsia @Fuzi_Harun @maszlee,1.0883E+18,,asrulmm,qam,KDH - PNG,0,1,0,https://x.com/cekodok_pisangg/status/1088295912185577472,1407786570,cekodok_pisangg
1.0882E+18,Thu Jan 24 09:07:57 +0000 2019,1,@asrulmm @SyahrulAshraff Takde news lagi ke rul psl ni,1.08836E+18,,asrulmm,in,,0,2,0,https://x.com/TaufiqNaiman/status/1088362761946460160,67253457,TaufiqNaiman
1.0882E+18,Thu Jan 24 02:50:27 +0000 2019,241,@asrulmm @darkgreyballoon Bully is totally not acceptable. They should be cane... As a mother I felt so sad and hurt by looking at the amount of injuries this boy has on his body. No one deserves to die in this manner. may the world be peace and more loving..,1.08827E+18,,asrulmm,en,,0,1,39,https://x.com/szehighli5ht/status/1088267759111131136,1.02682E+18,szehighli5ht
1.0882E+18,Wed Jan 23 23:08:31 +0000 2019,163,@asrulmm @redrun_ AlFatihah untuk arwah adib,1.08821E+18,,asrulmm,in,,0,1,3,https://x.com/xziexdnxn/status/1088211906626605057,709399566,xziexdnxn
1.0882E+18,Thu Jan 24 12:02:19 +0000 2019,0,@asrulmm Masih kes pendakwaan pun kan? Belum masuk kes pembelaan lagi,1.08841E+18,,asrulmm,in,,0,1,0,https://x.com/zomdykiwi/status/1088406640502530053,7.67348E+17,zomdykiwi
1.0882E+18,Thu Jan 24 15:47:45 +0000 2019,1,@asrulmm @AmiraMarlisya binatang pun tak macam ni tak de perasaan ke masa pembuli tu tengok arwah kena tekap dengan seterika tu ya allah seksa nya tahan sakit semoga syurga tempat arwah zulfarhan.,1.08846E+18,,asrulmm,in,Malaysia,0,0,2,https://x.com/nesyawani/status/1088463374340435968,1.01886E+18,nesyawani
1.0882E+18,Thu Jan 24 07:11:55 +0000 2019,4,@asrulmm Kesian arwah hmm..Dekat dunia boleh lari dan dengan manusia kome boleh tipu tapi bila dengan Allah sampai akhirat weyh kome tanggung..,1.08833E+18,,asrulmm,in,"Teluk Intan, Perak",0,0,0,https://x.com/ShashaGurlz96/status/1088333559528472576,7.21743E+17,ShashaGurlz96
1.0882E+18,Thu Jan 24 09:27:00 +0000 2019,4,@asrulmm @kakkumei Jangan lupa juga keadilan untuk Indira. Suami beliau masih 'gagal' ditemui..,1.08837E+18,,asrulmm,in,,0,0,0,https://x.com/MaslenAhmed/status/1088367552936370176,1.01049E+18,MaslenAhmed
1.0882E+18,Wed Jul 03 09:57:01 +0000 2019,2,@asrulmm https://t.co/q3FllEp6E4,1.14636E+18,,asrulmm,qme,"Malacca, Malaysia",0,0,1,https://x.com/RezaShahFahlavi/status/1146357167252918274,2492220806,RezaShahFahlavi
1.0882E+18,Thu Jan 24 14:24:26 +0000 2019,2,@asrulmm how can human be very inhuman. disgusting!,1.08844E+18,,asrulmm,en,Malaysia,0,0,0,https://x.com/noorlianamhmd/status/1088442404330299393,938749088,noorlianamhmd
1.0882E+18,Thu Jan 24 12:14:51 +0000 2019,1,@asrulmm Apabila duit yang bercakap skrng.,1.08841E+18,,asrulmm,in,Malaysia,0,0,0,https://x.com/nssabrin4a/status/1088409793662865408,1.01334E+18,nssabrin4a
1.0882E+18,Thu Jan 24 14:03:33 +0000 2019,1,@asrulmm @NohAljuffry Ni lg sedih dri bdk cina eksiden msuk dlm laut tu..sbb dia disiksa hdup2..allahu..betapa sakitnya..moga syurga buatmu..alfatihah..moga si pelaku2 dihukum setimpalnya,1.08844E+18,,asrulmm,in,,0,0,0,https://x.com/sweetgegel93/status/1088437148783501312,3470518213,sweetgegel93
1.0882E+18,Thu Jan 24 17:11:13 +0000 2019,1,@asrulmm semoga Allah permudahkan urusan keluarga arwah dan pihak yang terlibat ,1.08848E+18,,asrulmm,in,,0,0,0,https://x.com/peachteaais/status/1088484379167322112,1.07724E+18,peachteaais
1.0882E+18,Fri Jan 25 01:51:59 +0000 2019,1,@asrulmm @AmirahAyub Klu aku la. Aku tk kn maafkan smpai mampus kpd pesalah. Adil ke???? Wtf,1.08862E+18,,asrulmm,in,,0,0,0,https://x.com/AzizulPapajoe/status/1088615433807134721,9.37537E+17,AzizulPapajoe
1.0882E+18,Fri Jan 25 18:01:11 +0000 2019,1,@asrulmm Kimk la pki blazer hijau,1.08886E+18,,asrulmm,lt,"Besut, Terengganu",0,0,0,https://x.com/daussssssssss_/status/1088859340851752960,2247536826,daussssssssss_
1.0882E+18,Sat Jan 26 16:01:34 +0000 2019,1,@asrulmm https://t.co/PFBDtWhQPG,1.08919E+18,https://pbs.twimg.com/media/Dx2V-ftVYAADiUk.jpg,asrulmm,qme,pearthlist under da kayangan,0,0,0,https://x.com/heyitsmeshiba/status/1089191624968523777,377471786,heyitsmeshiba
1.0882E+18,Sat Jan 26 16:02:32 +0000 2019,1,@asrulmm @FadlaNHaiman xlupa..kami xkan lupa apa yg pembunuh2 kejam tu bt kat arwah.. semoga kebenaran akan terbukti dan pembunuh2 tu akn mendapat hukuman secepat mungkin,1.08919E+18,,asrulmm,in,pearthlist under da kayangan,0,0,0,https://x.com/heyitsmeshiba/status/1089191870700257281,377471786,heyitsmeshiba
1.0882E+18,Thu Jan 24 10:25:56 +0000 2019,0,@asrulmm @hzmnskndr did u know them? #justiceforzulfarhan,1.08838E+18,,asrulmm,en,"Selangor, Malaysia",0,1,0,https://x.com/feyra_daisy/status/1088382386222460933,235453448,feyra_daisy
1.0882E+18,Fri Jan 25 13:18:54 +0000 2019,0,@asrulmm kalau kena mandatori pun 6 orang tu takpe mak ayah kehilangan anak ni lagi teruk dari anak kehilangan mak ayah tahu dak ee gerammm ,1.08879E+18,,asrulmm,in,Malaysia,0,1,0,https://x.com/yayazarif/status/1088788301337657345,9.66953E+17,yayazarif
1.0882E+18,Sat Jan 26 03:32:26 +0000 2019,0,@asrulmm ya Allah. osman. aku rindu kau. kawan satu skod aku. @Paansyon @fadhilbhd,1.089E+18,,asrulmm,in,di mana bumi dipijak,0,0,0,https://x.com/apipxblo/status/1089003101938364417,143632763,apipxblo
1.0882E+18,Thu Jan 24 03:09:26 +0000 2019,0,@asrulmm Boleh bukak dm tak ? Nak mintak tolong sikit,1.08827E+18,,asrulmm,in,,0,0,0,https://x.com/hxzziq/status/1088272536016568321,382758368,hxzziq
1.0882E+18,Thu Jan 24 07:00:00 +0000 2019,0,@asrulmm Haah betul tu.. ,1.08833E+18,,asrulmm,in,,0,0,0,https://x.com/n_ddno/status/1088330560550797312,350494455,n_ddno
1.0882E+18,Thu Jan 24 11:00:50 +0000 2019,0,@asrulmm @adibahnoor Notorious barbaric murder that seems has implied no punishment towards the accused.,1.08839E+18,,asrulmm,en,Selangor,0,0,0,https://x.com/Olivedeen1/status/1088391167803252736,9.9494E+17,Olivedeen1
1.0882E+18,Thu Jan 24 14:09:27 +0000 2019,0,@asrulmm @frzadl Statement nie aku tuju kat budak upnm.. nak buli ke apa.. xperlu la smpai mati anak org.. tapi itu la budaya dalam tu kan budaya bangang mak bapak xdidik betul2..xsemua tapi sbb segelintir budak upnm yg agaknye lahir otak xcukup berkembang.. satu upnm dapat nama busuk..,1.08844E+18,,asrulmm,in,"Kuantan, Pahang",0,0,0,https://x.com/SufeYusof/status/1088438636977152000,3359077034,SufeYusof
1.0882E+18,Thu Jan 24 16:00:52 +0000 2019,0,@asrulmm (╥_╥),1.08847E+18,,asrulmm,und,,0,0,0,https://x.com/minyakjagung/status/1088466672686485505,1406927990,minyakjagung
1.0882E+18,Thu Jan 24 16:02:02 +0000 2019,0,@asrulmm @hadijamel99 Jaga,1.08847E+18,,asrulmm,sv,"Kedah, Malaysia",0,0,0,https://x.com/arepyaa/status/1088466969626431488,1.04747E+18,arepyaa
1.0882E+18,Thu Jan 24 16:38:16 +0000 2019,0,@asrulmm @bharianmy @SinarOnline @UMonline @staronline kena flashbalik kes ni,1.08848E+18,,asrulmm,in,kC,0,0,0,https://x.com/ariyako/status/1088476087154163712,16199122,ariyako
1.0882E+18,Thu Jan 24 23:27:38 +0000 2019,0,@asrulmm someone had to die before this thing is even addressed,1.08858E+18,,asrulmm,en,"Durian Tunggal, Melaka",0,0,0,https://x.com/asrafkaizen/status/1088579105497313281,8.65507E+17,asrafkaizen
1.0882E+18,Fri Jan 25 01:07:43 +0000 2019,0,@asrulmm Moga Allah terus beri kita jalan kearh dia dn ampuni dosa2 yg telah kita lakukn,1.0886E+18,,asrulmm,in,"Sendayan, Negeri Sembilan",0,0,0,https://x.com/suhana_kmrdn/status/1088604292297027589,1.00131E+18,suhana_kmrdn
1.0882E+18,Fri Jan 25 04:06:20 +0000 2019,0,@asrulmm @nrfthihh sakit hati mak dia menanggung kesedihan anak nya mati dalam cara yang mcm tu,1.08865E+18,,asrulmm,in,,0,0,0,https://x.com/hoepyie/status/1088649242615246850,1948829330,hoepyie
1.0882E+18,Fri Jan 25 04:24:52 +0000 2019,0,@asrulmm @wanfaizin1 harap2 dorg lunyai kena pijak oleh yg senior2 di penjara kelak. jgn bg mati. bg pecah patah riuk pastu belum sembuh sgt tp dah kena lg smpai patah riuk semula. amin ya rabbal alamin,1.08865E+18,,asrulmm,in,,0,0,0,https://x.com/lynnmael/status/1088653909135044608,225787003,lynnmael
1.0882E+18,Fri Jan 25 16:31:03 +0000 2019,0,@asrulmm @annsazhar aku harap lepas ni yg belasah tu pulak akan mampus,1.08884E+18,,asrulmm,in,"New York, USA",0,0,0,https://x.com/ttamiiiii_/status/1088836656004685824,2512013510,ttamiiiii_
1.0882E+18,Fri Jan 25 22:01:39 +0000 2019,0,@asrulmm Allahai. Tak selesai lagi? Kesiaannn,1.08892E+18,,asrulmm,in,Di Bumi ALLAH SWT Yang Nyata,0,0,0,https://x.com/inamohd/status/1088919855095459840,82667347,inamohd
1.0882E+18,Sat Jan 26 00:04:24 +0000 2019,0,@asrulmm @amalinaamohamed scare place only at upnm huhu lebih baik masuk kolej biasa je,1.08895E+18,,asrulmm,in,,0,0,0,https://x.com/ummi_nun/status/1088950745573912576,2902326241,ummi_nun
1.0882E+18,Sat Jan 26 22:07:24 +0000 2019,0,@asrulmm @_nuyaaaa aku kena iron sikit pun dah nak nangis,1.08928E+18,,asrulmm,in,"Bachok, Kelantan",0,0,0,https://x.com/Ayuzulkifli2/status/1089283692944535552,8.71219E+17,Ayuzulkifli2
1.0882E+18,Sun Jan 27 22:29:14 +0000 2019,0,@asrulmm Nahh ppl are still gonna focus on Adib cuz somehow that's more fulfilling. Properly cuz you get to flex your dormant racist muscles and talk shit thinking that you're right. What a racist bunch we live with.,1.08965E+18,,asrulmm,en,,0,0,0,https://x.com/itsmurtynow/status/1089651573569908737,326788378,itsmurtynow
1.0882E+18,Wed Jul 03 03:42:40 +0000 2019,0,@asrulmm Up balik kes ni please....,1.14626E+18,,asrulmm,en,"Kuala Lumpur, Malaysia",0,0,0,https://x.com/orchidsandraa/status/1146262959603224579,231074432,orchidsandraa
1.0882E+18,Mon Jul 08 12:54:59 +0000 2019,0,@asrulmm Apa lagi nak di borak dah terang lagi cari spotlight ke,1.14821E+18,,asrulmm,in,,0,0,0,https://x.com/BlackflagSOA/status/1148213891718979585,9.01654E+17,BlackflagSOA
1.0882E+18,Mon Jul 08 15:43:18 +0000 2019,0,@asrulmm Jgn maafkan mereka2 yg zalim nii,1.14826E+18,,asrulmm,in,,0,0,0,https://x.com/xpack60/status/1148256252943728640,8.96334E+17,xpack60
1.0882E+18,Mon Jul 08 18:23:46 +0000 2019,0,@asrulmm @qstnaaaaaaa,1.1483E+18,,asrulmm,qam,,0,0,0,https://x.com/zatymonsterinc/status/1148296633903284224,562766387,zatymonsterinc
1.89542E+18,Fri Feb 28 16:24:25 +0000 2025,1325,@501Awani Kami nak gambar pembunuh yg latest..kalau boleh masa diorang keluar penjara 4 tahun akan dtg ni tolong siarkan muka diorang secara live.. kami nak tgk supaya kami boleh pulaukan diorg sampai diorang tak mampu nak hidup dlm masyarakat..hidup la dlm ketakutan bersalah seumur hidup,1.89551E+18,,501Awani,in,,4,4,500,https://x.com/Zeiaasnawi/status/1895510376399475164,1.41972E+18,Zeiaasnawi
1.89542E+18,Fri Feb 28 11:29:05 +0000 2025,552,@501Awani Di perSilakan share... https://t.co/qfzNqDFtYy,1.89544E+18,https://pbs.twimg.com/media/Gk3xC7CWkAAS4lC.jpg,501Awani,in,On The Edge Of Heaven ,42,14,612,https://x.com/ChapKrodit/status/1895436053231857991,3179423990,ChapKrodit
1.89542E+18,Fri Feb 28 10:28:04 +0000 2025,836,@501Awani Its giving abang janji abang delete vibe. Insaf la sgt. 6 jahanam ni boleh dikategorikan sbg lelaki sampah. Kepam. Keturunan babi.,1.89542E+18,,501Awani,in,truly asia,0,1,137,https://x.com/lantakkomeler/status/1895420699915002148,1.8143E+18,lantakkomeler
1.89542E+18,Fri Feb 28 23:02:07 +0000 2025,298,@501Awani Undang2 hanya untuk yang miskin. Yang kaya songlap berbillion tak bayar cukai bunuh semua sedap je hukuman diketepikan lah pulang balik duit songlap la pengampunan la. Malaysia ,1.89561E+18,,501Awani,in,Kuala Lumpur,1,0,99,https://x.com/syfreeze/status/1895610463532302410,268667986,syfreeze
1.89542E+18,Fri Feb 28 12:02:25 +0000 2025,308,@501Awani Kalau kematian pon takat penjara kes buli lain tu kira picisan je la. Pantat.,1.89544E+18,,501Awani,in,Malaysia,0,1,74,https://x.com/atehhhhhhhhh/status/1895444443693732206,1.17166E+18,atehhhhhhhhh
1.89542E+18,Fri Feb 28 12:59:23 +0000 2025,294,@501Awani TAK SENGAJA ?????? Klu sorg yang bersalah boleh kata tak sengaja. Tp ni beramai2 yer.. Mmg aku hina seluruh keturunan mereka yang guna alasan TAK SENGAJA ni. Celakalah hidup mereka seluruh keturunan sbb lahirkan binatang tak berotak mcm ni..,1.89546E+18,,501Awani,in,Kuala Lumpur,0,1,39,https://x.com/wagyusedap/status/1895458777627074893,1.15584E+18,wagyusedap
1.89542E+18,Fri Feb 28 13:36:27 +0000 2025,247,@501Awani Memang la tak sengaja bunuh. Dia nak Zulfarhan terseksa perlahan-lahan. Tekap seterika bantai torture cabut pakaian dan malukan dia. Itu lagi teruk dari ambil nyawa orang sekelip mata.,1.89547E+18,,501Awani,in,Malaysia,0,0,44,https://x.com/hafiyanas_/status/1895468106061173060,4074397094,hafiyanas_
1.89542E+18,Fri Feb 28 11:32:09 +0000 2025,148,@501Awani Look at the brightside.. At least diorg boleh terseksa pelan pelan dalam jail sampai 2029.. Lepastu kluar jadi sampah masyarakat pulak.. Then.. baru mati.. Instead of mati terus mcmtu je..,1.89544E+18,,501Awani,in,"Kulim, Kedah",2,12,6,https://x.com/Sysafwann/status/1895436825877209359,8.84596E+17,Sysafwann
1.89542E+18,Fri Feb 28 13:59:38 +0000 2025,121,@501Awani Dah tekap sterika pun tak sengaja ke?? aje nye kepala butoh tak sengaja.,1.89547E+18,,501Awani,in,,0,0,8,https://x.com/HilmiYang/status/1895473940845498837,1.41625E+18,HilmiYang
1.89542E+18,Fri Feb 28 11:34:59 +0000 2025,77,@501Awani Nyawa yang tidak bersalah tidak dapat dikembalikan semula.Insaf apa? Dulu masa dapat hukuman penjara 18 tahun bukan main ketawa gembira senyum lebar sampai nampak gigi-gigi mereka seolah-olah mengejek-ejek kematian Zulfarhan disebabkan perbuatan tidak berperikemanusiaan mereka.,1.89544E+18,,501Awani,in,,0,0,19,https://x.com/jom_komen324/status/1895437540779516402,1.628E+18,jom_komen324
1.89542E+18,Sat Mar 01 00:29:52 +0000 2025,53,@501Awani Semoga barisan peguam2 ni masuk neraka paling dalam.,1.89563E+18,,501Awani,in,,0,0,7,https://x.com/LohongMinda/status/1895632542847660117,1.8501E+18,LohongMinda
1.89542E+18,Fri Feb 28 12:12:48 +0000 2025,58,@501Awani tak dapat dibayangkan betapa kecewanya keluarga arwah.. takpe dunia mungkin korang terlepas. semoga depression dan dibayangi arwah la korang dalam penjara tu!!!,1.89545E+18,,501Awani,in,,0,1,3,https://x.com/Jajiju1978/status/1895447055935664462,1.48007E+18,Jajiju1978
1.89542E+18,Fri Feb 28 10:38:15 +0000 2025,40,@501Awani 6 jahanam: Oopss sorryyy.. tak sengaja.,1.89542E+18,,501Awani,in,,0,0,1,https://x.com/aziekuchiki/status/1895423263465226278,621908535,aziekuchiki
1.89542E+18,Sat Mar 01 06:08:36 +0000 2025,23,@501Awani I know she's not real but at this point we need Kang Bit-Na as our judge. #JusticeForZulfarhan https://t.co/U6m2ZqrRhp,1.89572E+18,https://pbs.twimg.com/media/Gk7xSQHaYAASpC2.jpg,501Awani,en,Boy From Nowhere 🔮,0,1,6,https://x.com/izz_tjdin/status/1895717791954841786,3071342796,izz_tjdin
1.89542E+18,Fri Feb 28 11:40:17 +0000 2025,30,@501Awani Tidak sengaja my ass Sampai kemaluan dia pun kau seterika la SIALLL,1.89544E+18,,501Awani,in,,0,0,2,https://x.com/AemanIrfan_/status/1895438873196716097,1.43303E+18,AemanIrfan_
1.89542E+18,Sat Mar 01 00:19:38 +0000 2025,25,@501Awani kalau tadika boleh nak cakap tak sengaja. ni umur dah 18 tahun cukup matang untuk berfikir. takkan dalam ramai2 tu takde sekor pun yang ada otak???takpe lah korang terlepas hukuman di dunia tapi dekat akhirat jangan harap laaa nak terlepas,1.89563E+18,,501Awani,in,,0,0,1,https://x.com/GoldfishZin/status/1895629971554738445,4416781519,GoldfishZin
1.89542E+18,Fri Feb 28 11:41:45 +0000 2025,21,@501Awani satu badan kena seterika sampaikan ke alat sulit sekali pun kena boleh kata tak sengaja memang kepala bana. dan peguam yang bela diorang ni pun 2x5 mangkuk hayunn,1.89544E+18,,501Awani,in,,0,1,0,https://x.com/khairulxerox77/status/1895439242089914486,8.15191E+17,khairulxerox77
1.89542E+18,Fri Feb 28 12:43:52 +0000 2025,18,@501Awani Buang je hukum gantung tu mcm tak der function.. esok bunuh org.. kata dah insaf.. dpt bebas.. ada banduan dah kena gantung. Ingat diorg tak insaf?,1.89545E+18,,501Awani,in,Mafia Island,0,1,0,https://x.com/HatiHitam_/status/1895454876001616043,503796503,HatiHitam_
1.89542E+18,Sat Mar 01 02:25:04 +0000 2025,10,@501Awani Walaupun perit menerima keputusan hakim perbuatan 6 jahanam ini tidak akan dilupakan. Kalau survive dlm jail mereka hidup dgn IC berbeza dari kita. https://t.co/jHhfpHdXA4,1.89566E+18,https://pbs.twimg.com/media/Gk6-HnLbQAEAdyP.jpg,501Awani,in,DH50490,0,1,2,https://x.com/DillSnelling/status/1895661537907646841,591596695,DillSnelling
1.89542E+18,Fri Feb 28 11:14:10 +0000 2025,13,@501Awani Kalau setakat 4 tahun korang mintak tahanan rumah je la. Lancau,1.89543E+18,,501Awani,in,Kuala Loco,0,0,0,https://x.com/cognitivebiass/status/1895432299585700206,738151280,cognitivebiass
1.89542E+18,Fri Feb 28 11:50:37 +0000 2025,13,@501Awani teringat balik dorg berjalan sambil tersengih tu. rupanya ok seterika badan org ye,1.89544E+18,,501Awani,in,,0,0,0,https://x.com/kucingnakal2115/status/1895441474051088492,1.22212E+18,kucingnakal2115
1.89542E+18,Fri Feb 28 12:43:26 +0000 2025,11,@501Awani Tidak sengaja tu boleh diambil kira kalau lepas mangsa menjerit &amp; nampak kecederaan terus dihantar ke hospital tapi mangsa masih tak dapat diselamatkan. Ni dah sampai 1 malam berulang perbuatannya... Erm ... Semoga Allah sediakan balasan setimpal.,1.89545E+18,,501Awani,in,,0,0,1,https://x.com/Cinnamon_KManis/status/1895454764290515020,713511516,Cinnamon_KManis
1.89542E+18,Fri Feb 28 15:08:33 +0000 2025,13,@501Awani Hakim yg percaya kata2 6 jahanam ni aku harap kau tenang jugak hidup,1.89549E+18,,501Awani,in,"Kuala Lumpur, MY",0,0,0,https://x.com/yrmallork/status/1895491283617227136,233965166,yrmallork
1.89542E+18,Fri Feb 28 11:43:17 +0000 2025,6,@501Awani @501Awani judul mcm provoke demi membangkitkan kemarahan nertizen,1.89544E+18,,501Awani,in,"Ipoh, Perak",0,0,2,https://x.com/riesna_zasly/status/1895439625759695361,2297162720,riesna_zasly
1.89542E+18,Sat Mar 01 00:48:59 +0000 2025,8,@501Awani Dik benda TAK SENGAJA atau TER dalam islam ni dia sekali je dik. Kalau dah kau tekap berkali2 tu bukan tak sengaja!!! ,1.89564E+18,,501Awani,in,"Johore, Malaysia",0,0,0,https://x.com/XC_nurulnad/status/1895637356482609538,1.39387E+18,XC_nurulnad
1.89542E+18,Sat Mar 01 00:12:58 +0000 2025,6,@501Awani Tak sengaja angkat seterika tk sengaja tekap tk sengaja kumpul ramai2..tk sengaja bg arahan..tk sengaja bwk p klinik tk sengaja tk bgtau warden.....maafla tk sengaja tulis ni,1.89563E+18,,501Awani,in,Global Citizen,0,0,0,https://x.com/WahTee22/status/1895628292482613533,1.60624E+18,WahTee22
